addrcode,ngsv_bin,ngsv_bowl,ngsv_bucket,ngsv_cup,ngsv_jar,ngsv_pottedplant,ngsv_tire,ngsv_vase,ngsv_total,n_bin,n_bowl,n_bucket,n_cup,n_jar,n_pottedplant,n_tire,n_vase,n_total,bin,bowl,bucket,cup,jar,pottedplant,tire,vase,total,a_bin,a_bowl,a_cup,a_bucket,a_jar,a_pottedplant,a_tire,a_vase,a_total,population,cases,normalized_cases,area,image_area,land_area,pop_density,predicted,error,norm_error
800702,1.6375934496,0.177999288,17.0523317907,0.1067995728,0.4271982912,5.6603773585,0.6407974368,0.0711997152,25.7742969028,0.9591326105,0.1042535446,9.9874895746,0.0625521268,0.2502085071,3.3152627189,0.3753127606,0.0417014178,15.0959132611,46,5,479,3,12,159,18,2,724,0.2302532786,0.0250275303,0.0150165182,2.3976374011,0.0600660727,0.795875463,0.090099109,0.0100110121,3.623986385,4796,15,31.2760633862,199.78,28.09,199.78,24.0064070478,66.3963682725,35.1203048864,0.3595723408
800703,3.3553025764,0.209706411,3.8945476333,0.209706411,0.2396644697,3.8945476333,0.9286998203,0.0299580587,12.7621330138,1.5497440155,0.096859001,1.798810018,0.096859001,0.1106960011,1.798810018,0.4289470043,0.0138370001,5.8945620589,112,7,130,7,8,130,31,1,426,0.4515036685,0.0282189793,0.0282189793,0.524066758,0.032250262,0.524066758,0.1249697654,0.0040312828,1.7173264533,7227,29,40.1273004013,248.06,33.38,248.06,29.1340804644,49.0068452792,8.8795448779,0.0996200144
800704,0.074087794,0.074087794,6.149286905,0.0555658455,0.2222633821,3.0746434525,0.6112243008,0.0185219485,10.2796814225,0.0538068335,0.0538068335,4.4659671778,0.0403551251,0.1614205004,2.2329835889,0.4439063761,0.0134517084,7.4656981437,4,4,332,3,12,166,33,1,555,0.0024767802,0.0024767802,0.0018575851,0.2055727554,0.0074303406,0.1027863777,0.0204334365,0.000619195,0.3436532508,7434,17,22.8679042238,1615,53.99,1615,4.6030959752,51.57003545,28.7021312262,0.3855847079
800705,2.2625781483,0.1786245907,5.2991961893,0.267936886,0.0893122953,4.3465317059,3.3640964573,0,15.8082762727,0.7375776398,0.0582298137,1.727484472,0.0873447205,0.0291149068,1.4169254658,1.0966614907,0,5.1533385093,76,6,178,9,3,146,113,0,531,0.0666538037,0.0052621424,0.0078932136,0.1561102243,0.0026310712,0.1280454649,0.0991036817,0,0.4656996018,10304,18,17.4689440994,1140.22,33.59,1140.22,9.0368525372,44.7606970266,27.2917529272,0.4385651666
800706,0.0676361177,0.0169090294,2.8745350017,0.0338180588,0.1521812648,2.0629015894,0.5410889415,0,5.7490700034,0.0560773868,0.0140193467,2.3832889387,0.0280386934,0.1261741203,1.7103602972,0.4486190944,0,4.7665778775,4,1,170,2,9,122,32,0,340,0.0053739605,0.0013434901,0.0026869802,0.2283933202,0.0120914111,0.1639057945,0.0429916838,0,0.4567866403,7133,19,26.636758727,744.33,59.14,744.33,9.5831150162,46.1917901311,19.5550314041,0.2685077722
800707,0.0632644454,0.1054407423,5.6516237874,0.0843525938,0.1687051877,2.2142555884,0.6115563054,0.0210881485,8.9202867988,0.0507786053,0.0846310088,4.5362220718,0.067704807,0.1354096141,1.7772511848,0.490859851,0.0169262018,7.1597833446,3,5,268,4,8,105,29,1,423,0.0055140977,0.0091901628,0.0073521303,0.4925927287,0.0147042606,0.1929934198,0.0533029445,0.0018380326,0.7774877771,5908,18,30.4671631686,544.06,47.42,544.06,10.8590964232,48.8610019827,18.3938388141,0.2318702163
800708,0.473335437,0.0631113916,1.609340486,0,0,1.4200063111,1.2622278321,0,4.8280214579,0.1668706196,0.022249416,0.5673601068,0,0,0.5006118589,0.4449883191,0,1.7020803204,15,2,51,0,0,45,40,0,153,0.0391839294,0.0052245239,0,0.1332253598,0,0.1175517881,0.1044904783,0,0.3996760795,8989,16,17.7995327623,382.81,31.69,382.81,23.4816227371,41.029771601,23.2302388387,0.3948752937
800709,1.6780609074,0.124300808,6.7743940336,0.1035840066,0.3107520199,4.1640770665,2.7139009737,0,15.8690698156,1.1055002047,0.0818889041,4.4629452709,0.0682407534,0.2047222601,2.7432782858,1.7879077385,0,10.4544834175,81,6,327,5,15,201,131,0,766,0.2262506634,0.0167593084,0.0139660903,0.9133823078,0.041898271,0.5614368314,0.3659115667,0,2.139605039,7327,31,42.3092670943,358.01,48.27,358.01,20.4659087735,45.034397205,2.7251301107,0.0312000891
800710,0.5988023952,0.0798403194,2.0359281437,0,0,1.7964071856,1.5968063872,0,6.1077844311,0.1840039254,0.0245338567,0.6256133464,0,0,0.5520117763,0.4906771344,0,1.8768400393,15,2,51,0,0,45,40,0,153,0.0309322995,0.0041243066,0,0.1051698183,0,0.0927968985,0.082486132,0,0.315509455,8152,30,36.8007850834,484.93,25.05,484.93,16.8106737055,41.1667590134,4.36597393,0.0559973253
800711,0.1419446416,0.0946297611,10.5275609179,0.0709723208,0.1182872013,3.3593565176,0.4731488053,0,14.7859001656,0.0915471468,0.0610314312,6.7897467196,0.0457735734,0.076289289,2.1666158071,0.3051571559,0,9.536161123,6,4,445,3,5,142,20,0,625,0.012674539,0.0084496926,0.0063372695,0.9400283065,0.0105621158,0.2999640888,0.0422484632,0,1.3202644754,6554,18,27.4641440342,473.39,42.27,473.39,13.8448213946,52.3113649048,24.8472208706,0.3114642727
800801,3.2786885246,0.0649245252,6.5086836553,0.1136179192,0.211004707,5.9892874533,1.9152734946,0,18.0814802792,0.6140750874,0.0121599027,1.2190302478,0.0212798298,0.0395196838,1.121751026,0.3587171303,0,3.3865329077,202,4,401,7,13,369,118,0,1114,0.6671951381,0.0132117849,0.0231206236,1.3244814374,0.042938301,1.2187871581,0.3897476549,0,3.679482098,32895,72,21.8878248974,302.76,61.61,302.76,108.6504161712,45.9798645088,24.0920396114,0.3549854109
800802,0.8732904927,0.0329543582,5.0090624485,0.0329543582,0.1647717911,2.3891909705,0.8238589553,0.0164771791,9.3425605536,0.6105287409,0.0230388204,3.5019007027,0.0230388204,0.1151941021,1.6703144799,0.5759705103,0.0115194102,6.5315055869,53,2,304,2,10,145,50,1,567,0.1401041529,0.0052869492,0.0052869492,0.8036162732,0.0264347458,0.3833038145,0.1321737291,0.0026434746,1.4988500886,8681,26,29.9504665361,378.29,60.69,378.29,22.948002855,50.3936370496,20.4431705135,0.2544451877
800803,0.2066649445,0.0258331181,0.8524928959,0.0516662361,0.0387496771,2.1699819168,0.5295789202,0,3.8749677086,0.1166861144,0.0145857643,0.4813302217,0.0291715286,0.0218786464,1.2252042007,0.299008168,0,2.1878646441,16,2,66,4,3,168,41,0,300,0.0265568982,0.0033196123,0.0066392245,0.1095472049,0.0049794184,0.2788474306,0.0680520515,0,0.4979418404,13712,52,37.9229871645,602.48,77.42,602.48,22.7592617182,46.4338085037,8.5108213391,0.1008907613
800804,1.0142630745,0.0316957211,1.7115689382,0.0633914422,0.0950871632,1.9334389857,0.4437400951,0.0316957211,5.324881141,0.6423123244,0.0200722601,1.0839020474,0.0401445203,0.0602167804,1.2244078683,0.2810116419,0.0200722601,3.3721397029,32,1,54,2,3,61,14,1,168,0.1343183345,0.004197448,0.0083948959,0.2266621894,0.0125923439,0.2560443251,0.0587642713,0.004197448,0.7051712559,4982,19,38.1372942593,238.24,31.55,238.24,20.9116856951,51.9467078928,13.8094136335,0.1532948504
800806,0.2962475313,0,1.086240948,0.0658327847,0.0658327847,2.5510204082,0.9216589862,0.0164581962,5.0032916392,0.2011397922,0,0.7375125712,0.0446977316,0.0446977316,1.7320370991,0.6257682423,0.0111744329,3.3970276008,18,0,66,4,4,155,56,1,304,0.0385018502,0,0.0085559667,0.1411734508,0.0085559667,0.3315437103,0.119783534,0.0021389917,0.6502534705,8949,30,33.5232986926,467.51,60.76,467.51,19.1418365383,52.931561406,19.4082627134,0.2244901292
800807,1.3460857244,0.0708466171,6.5178887708,0.0354233085,0.0354233085,5.2072263549,1.1335458732,0.0354233085,14.381863266,0.2672292546,0.0140646976,1.29395218,0.0070323488,0.0070323488,1.0337552743,0.2250351617,0.0070323488,2.8551336146,38,2,184,1,1,147,32,1,406,0.1112933458,0.0058575445,0.0029287723,0.5388940956,0.0029287723,0.430529522,0.0937207123,0.0029287723,1.189081537,14220,53,37.2714486639,341.44,28.23,341.44,41.6471415183,48.5874156111,11.3159669473,0.1317973053
800809,0.287218765,0.0478697942,0.7818733046,0.0319131961,0.0159565981,1.7711823839,0.5744375299,0,3.5104515717,0.2552105487,0.0425350915,0.694739827,0.0283567276,0.0141783638,1.5737983837,0.5104210974,0,3.1192400397,18,3,49,2,1,111,36,0,220,0.0645462043,0.0107577007,0.0071718005,0.1757091118,0.0035859002,0.3980349267,0.1290924086,0,0.7888980529,7053,34,48.2064369772,278.87,62.67,278.87,25.2913543945,47.0753230843,1.1311138929,0.0118712531
800810,0.4712535344,0,1.068174678,0,0,3.2359409362,0.5026704367,0.0314169023,5.3094564876,0.2965599051,0,0.6722024516,0,0,2.036378015,0.3163305654,0.0197706603,3.3412415975,15,0,34,0,0,103,16,1,169,0.0544346059,0,0,0.1233851067,0,0.3737842938,0.0580635796,0.0036289737,0.6132965597,5058,31,61.2890470542,275.56,31.83,275.56,18.3553491073,59.9917653433,1.2972817109,0.0106965124
800811,0.3891941392,0.1373626374,9.3406593407,0,0.4120879121,2.3122710623,0.5494505495,0,13.141025641,0.1972844377,0.0696298016,4.7348265057,0,0.2088894047,1.1721016595,0.2785192062,0,6.6612510154,17,6,408,0,18,101,24,0,574,0.0230721207,0.0081431014,0,0.5537308976,0.0244293043,0.1370755408,0.0325724057,0,0.7790233707,8617,23,26.6914239294,736.82,43.68,736.82,11.6948508455,37.1948771296,10.5034532001,0.1644085356
800813,2,0.0677966102,9.4576271186,0.1694915254,0.1016949153,4.813559322,1.186440678,0,17.7966101695,0.6629213483,0.0224719101,3.1348314607,0.0561797753,0.0337078652,1.595505618,0.393258427,0,5.8988764045,59,2,279,5,3,142,35,0,525,0.3036854025,0.0102944204,0.0257360511,1.4360716492,0.0154416306,0.7309038501,0.1801523574,0,2.7022853613,8900,48,53.9325842697,194.28,29.5,194.28,45.8101708874,50.7048013905,3.2277828791,0.0308473196
800901,6.0907395898,0.1864512119,14.6674953387,0.3107520199,0.124300808,13.4244872592,7.5201988813,0,42.3244251088,0.3202823714,0.0098045624,0.7712922413,0.0163409373,0.0065363749,0.7059284921,0.3954506831,0,2.2256356625,98,3,236,5,2,216,121,0,681,1.1875908871,0.0363548231,0.0605913718,2.8599127484,0.0242365487,2.6175472613,1.4663111973,0,8.2525448376,30598,133,43.466893261,82.52,16.09,82.52,370.7949587979,43.7376650704,0.2707718094,0.003105019
800902,5.633310007,0.1574527642,9.0622813156,0.2274317705,0.1924422673,10.7592722183,3.4639608118,0,29.4961511547,2.4236037935,0.0677404787,3.8988408851,0.0978473581,0.0827939184,4.6289327111,1.4902905314,0,12.6900496764,322,9,518,13,11,615,198,0,1686,1.4019505399,0.039184953,0.0566004876,2.2553117381,0.0478927203,2.6776384535,0.8620689655,0,7.3406478579,13286,69,51.9343670029,229.68,57.16,229.68,57.8456983629,67.1079428534,15.1735758506,0.1274637217
800903,4.0905770636,0.073046019,5.9897735573,0.1095690285,0.1095690285,4.6749452155,2.1183345508,0,17.1658144631,1.0172570391,0.0181653043,1.48955495,0.0272479564,0.0272479564,1.1625794732,0.5267938238,0,4.2688465032,112,2,164,3,3,128,58,0,470,0.4600533991,0.0082152393,0.0123228589,0.67364962,0.0123228589,0.5257753132,0.2382419388,0,1.9305812282,11010,58,52.6793823797,243.45,27.38,243.45,45.224892175,46.6983196073,5.9810627723,0.0601851588
800904,0.0287438919,0,0,0,0,0,0.0287438919,0,0.0574877838,0.0097210071,0,0,0,0,0,0.0097210071,0,0.0194420142,1,0,0,0,0,0,1,0,2,0.0023965873,0,0,0,0,0,0.0023965873,0,0.0047931745,10287,39,37.9119276757,417.26,34.79,417.26,24.653693141,39.6787265852,1.7667989095,0.0227707696
800905,0.1120717259,0.0160102466,1.9212295869,0.0800512328,0.2401536984,3.3461415306,0.3041946846,0.0320204931,6.0518731988,0.0723514212,0.0103359173,1.2403100775,0.0516795866,0.1550387597,2.1602067183,0.1963824289,0.0206718346,3.9069767442,7,1,120,5,15,209,19,2,378,0.0097315483,0.0013902212,0.0069511059,0.1668265421,0.0208533178,0.2905562275,0.0264142025,0.0027804424,0.5255036076,9675,35,36.1757105943,719.31,62.46,719.31,13.450389957,55.0683288283,18.892618234,0.2070559168
800906,1.5612802498,0.0390320062,4.5277127244,0.0780640125,0.156128025,4.5667447307,0.6635441062,0,11.5925058548,0.4057206613,0.0101430165,1.1765899178,0.0202860331,0.0405720661,1.1867329344,0.1724312811,0,3.0124759103,40,1,116,2,4,117,17,0,297,0.0492817189,0.001232043,0.0024640859,0.1429169849,0.0049281719,0.1441490279,0.0209447306,0,0.3659167632,9859,41,41.5863677858,811.66,25.62,811.66,12.1467116773,46.7716476242,5.1852798385,0.0586848835
800907,0.110829639,0,0.7283090564,0.0158328056,0.0791640279,2.5174160861,0.4116529449,0,3.8632045598,0.0661938534,0,0.4349881797,0.0094562648,0.0472813239,1.5035460993,0.2458628842,0,2.3073286052,7,0,46,1,5,159,26,0,244,0.0087428964,0,0.0012489852,0.0574533192,0.006244926,0.1985886467,0.0324736152,0,0.3047523887,10575,54,51.0638297872,800.65,63.16,800.65,13.208018485,48.018586016,3.0452437713,0.0307344522
800908,0.3756260434,0.1252086811,5.550918197,0.0208681135,0.1669449082,3.3388981636,1.4816360601,0.0208681135,11.0809682805,0.1159793814,0.0386597938,1.7139175258,0.006443299,0.0515463918,1.0309278351,0.4574742268,0.006443299,3.4213917526,18,6,266,1,8,160,71,1,531,0.0240625627,0.0080208542,0.001336809,0.3555912038,0.0106944723,0.2138894459,0.0949134416,0.001336809,0.7098455986,15520,53,34.1494845361,748.05,47.92,748.05,20.7472762516,44.2629409853,10.1134564492,0.1289777275
800909,0.4319210202,0.0205676676,9.7285067873,0.0822706705,0.0822706705,2.9823118058,1.542575072,0,14.870423694,0.1509488212,0.0071880391,3.3999424957,0.0287521564,0.0287521564,1.0422656699,0.5391029327,0,5.1969522714,21,1,473,4,4,145,75,0,723,0.0291695026,0.0013890239,0.0055560957,0.6570083203,0.0055560957,0.2014084703,0.104176795,0,1.0042643035,13912,66,47.4410580794,719.93,48.62,719.93,19.3241009543,46.6800696696,0.7609884098,0.0080852028
800910,0.0401445203,0.1605780811,1.2043356082,0.1605780811,0.1605780811,2.4086712164,0.7226013649,0.0401445203,4.8976314733,0.0301659125,0.1206636501,0.9049773756,0.1206636501,0.1206636501,1.8099547511,0.5429864253,0.0301659125,3.6802413273,1,4,30,4,4,60,18,1,122,0.0009947378,0.0039789513,0.0039789513,0.0298421351,0.0039789513,0.0596842702,0.0179052811,0.0009947378,0.1213580161,3315,14,42.2322775264,1005.29,24.91,1005.29,3.2975559291,49.5277730875,7.2954955611,0.0795062286
800911,1.4500759564,0.1242922248,10.3024444138,0.0966717304,0.1519127192,4.9993094876,2.0991575749,0,19.2238641072,0.8573528211,0.0734873847,6.0912876623,0.0571568547,0.0898179146,2.9558259166,1.2411202744,0,11.3660488283,105,9,746,7,11,362,152,0,1392,0.0877515545,0.0075215618,0.0058501036,0.6234539012,0.00919302,0.3025339306,0.1270308217,0,1.1633348934,12247,80,65.3221197028,1196.56,72.41,1196.56,10.2351741659,54.3049035197,11.017216183,0.0920963833
800912,3.8413569469,0.0997755051,4.8889997506,0.0997755051,0.2494387628,4.4150661013,1.8957345972,0,15.4901471689,2.442893401,0.0634517766,3.1091370558,0.0634517766,0.1586294416,2.8077411168,1.2055837563,0,9.8508883249,154,4,196,4,10,177,76,0,621,0.5538572199,0.0143859018,0.0143859018,0.704909189,0.0359647545,0.6365761554,0.2733321345,0,2.233411257,6304,42,66.6243654822,278.05,40.09,278.05,22.6721812624,51.1740901457,15.4502753365,0.131158556
800913,0.6970509383,0.0402144772,9.2493297587,0.1206434316,0.1608579088,2.4798927614,0.5361930295,0,13.2841823056,0.3678551217,0.0212224109,4.8811544992,0.0636672326,0.0848896435,1.3087153367,0.2829654782,0,7.0104697227,52,3,690,9,12,185,40,0,991,0.0496514848,0.0028645087,0.0085935262,0.6588370095,0.0114580349,0.1766447054,0.0381934498,0,0.9462427194,14136,70,49.518958687,1047.3,74.6,1047.3,13.4975651676,47.8594358956,1.6595227915,0.017042002
801001,2.5663144274,0,3.2132844512,0.0646970024,0.1725253397,2.8035367695,1.035152038,0,9.855510028,1.0445926966,0,1.3079353933,0.0263342697,0.0702247191,1.1411516854,0.4213483146,0,4.0115870787,119,0,149,3,8,130,48,0,457,0.1536237123,0,0.0038728667,0.1923523792,0.0103276445,0.1678242235,0.0619658671,0,0.5899666933,11392,111,97.4367977528,774.62,46.37,774.62,14.7065658,46.1030893307,51.3337084222,0.3576267856
801002,0.6306007302,0.0663790242,25.8214404248,0.1991370727,0.2655160969,5.1775638898,1.8586126784,0,34.019249917,0.2257336343,0.0237614352,9.2431982892,0.0712843056,0.0950457408,1.8533919449,0.6653201853,0,12.1777355352,19,2,778,6,8,156,56,0,1025,0.0374901342,0.0039463299,0.0118389897,1.5351223362,0.0157853197,0.3078137332,0.1104972376,0,2.0224940805,8417,78,92.6695972437,506.8,30.13,506.8,16.6081294396,52.8957344254,39.7738628183,0.2732371943
801003,0.8753096614,0.0825763832,3.9141205615,0.0495458299,0.0495458299,2.2460776218,1.1065235343,0,8.323699422,0.7438596491,0.0701754386,3.3263157895,0.0421052632,0.0421052632,1.9087719298,0.9403508772,0,7.0736842105,53,5,237,3,3,136,67,0,504,0.0862195181,0.0081339168,0.0048803501,0.3855476566,0.0048803501,0.2212425371,0.1089944852,0,0.8198988141,7125,80,112.2807017544,614.71,60.55,614.71,11.590831449,47.8166727273,64.464029027,0.4026551293
801101,1.4342491792,0.086400553,15.7594608605,0.2246414377,0.2246414377,3.9398652151,0.7948850873,0,22.4641437705,0.5570095967,0.033554795,6.1203946044,0.0872424669,0.0872424669,1.5300986511,0.3087041138,0,8.7242466949,83,5,912,13,13,228,46,0,1300,0.127064803,0.0076545062,0.0199017161,1.3961819323,0.0199017161,0.3490454831,0.0704214571,0,1.990171614,14901,59,39.5946580766,653.21,57.87,653.21,22.8119594005,49.9011241246,10.3064660479,0.1151614724
801102,2.0176544767,0.0630517024,3.3575031526,0.1261034048,0.1261034048,1.9703656999,0.3783102144,0,8.0390920555,2.2775800712,0.0711743772,3.7900355872,0.1423487544,0.1423487544,2.2241992883,0.4270462633,0,9.0747330961,128,4,213,8,8,125,24,0,510,0.2252648622,0.0070395269,0.0140790539,0.3748548098,0.0140790539,0.219985217,0.0422371617,0,0.8975396853,5620,7,12.4555160142,568.22,63.44,568.22,9.890535356,51.0734407085,38.6179246943,0.6078790946
801103,0.5008886735,0.0484730974,6.6569720472,0.0484730974,0.0646307966,1.6157699144,1.017935046,0,9.9531426725,0.3138287103,0.0303705203,4.1708847945,0.0303705203,0.0404940271,1.0123506783,0.6377809273,0,6.2360801782,31,3,412,3,4,100,63,0,616,0.0422193773,0.0040857462,0.0040857462,0.5611091439,0.0054476616,0.1361915398,0.0858006701,0,0.8389398851,9878,17,17.2099615307,734.26,61.89,734.26,13.4530002996,44.940346419,27.7303848883,0.4461825822
801104,0.2792776019,0.0372370136,10.4263638056,0.0744740272,0.2048035748,2.6065909514,0.4654626699,0,14.0942096444,0.1842299189,0.0245639892,6.8779169737,0.0491279784,0.1351019406,1.7194792434,0.3070498649,0,9.2974699091,15,2,560,4,11,140,25,0,757,0.0196473948,0.0026196526,0.0052393053,0.7335027375,0.0144080895,0.1833756844,0.0327456579,0,0.991538522,8142,41,50.3561778433,763.46,53.71,763.46,10.6646058733,49.2442695335,1.1119083098,0.0111636879
801105,0.81130228,0.0839278221,12.8689327179,0.1258917331,0.2657714366,3.6928241712,1.3288571828,0,19.1775073437,0.3609658949,0.0373412995,5.7256659198,0.0560119492,0.1182474483,1.643017177,0.5912372417,0,8.5324869305,58,6,920,9,19,264,95,0,1371,0.0600793462,0.0062151048,0.0093226572,0.9529827324,0.0196811651,0.2734646102,0.0984058256,0,1.4201514414,16068,64,39.8307194424,965.39,71.49,965.39,16.644050591,47.262966001,7.4322465586,0.0853362275
801106,1.0007147963,0,2.3052180129,0.1250893495,0.0714796283,1.9120800572,0.3573981415,0.0178699071,5.7898498928,0.6136986301,0,1.4136986301,0.0767123288,0.0438356164,1.1726027397,0.2191780822,0.0109589041,3.5506849315,56,0,129,7,4,107,20,1,324,0.0742124863,0,0.0092765608,0.170953763,0.0053008919,0.1417988577,0.0265044594,0.001325223,0.4293722419,9125,9,9.8630136986,754.59,55.96,754.59,12.09265959,51.7015836495,41.8385699508,0.6795881359
801107,0.397431978,0.0611433812,10.149801284,0.0917150718,0.2904310608,2.4915927851,0.3210027515,0,13.8031183124,0.2456770292,0.037796466,6.2742133611,0.056694699,0.1795332136,1.5402059907,0.1984314467,0,8.5325522064,26,4,664,6,19,163,21,0,903,0.0249137601,0.0038328862,0.0057493292,0.6362591031,0.0182062093,0.1561901112,0.0201226524,0,0.8652740514,10583,29,27.4024378721,1043.6,65.42,1043.6,10.1408585665,45.3273585398,17.9249206678,0.2464591069
801202,0.1039320977,0.1039320977,5.7682314221,0.0173220163,0.5023384722,3.1526069635,1.2471851724,0,10.8955482418,0.053561864,0.053561864,2.9726834494,0.0089269773,0.2588823424,1.6247098732,0.6427423674,0,5.6150687377,6,6,333,1,29,182,72,0,629,0.0114694244,0.0114694244,0.0019115707,0.6365530556,0.0554355514,0.3479058743,0.1376330931,0,1.202377994,11202,8,7.1415818604,523.13,57.73,523.13,21.4134154034,36.8786778444,29.737095984,0.6755320433
801203,0,0,0.8458895057,0,0.3436426117,1.6917790114,0.4493787999,0,3.3306899286,0,0,0.7045354469,0,0.2862175253,1.4090708939,0.3742844562,0,2.7741083223,0,0,32,0,13,64,17,0,126,0,0,0,0.1055583045,0.0428830612,0.2111166089,0.0560778492,0,0.4156358238,4542,13,28.6217525319,303.15,37.83,303.15,14.9826818407,36.6969536575,8.0752011256,0.1236276956
801204,0.0910194175,0.0303398058,0.9405339806,0.0303398058,0.3033980583,1.3349514563,0.5764563107,0,3.307038835,0.0847457627,0.0282485876,0.8757062147,0.0282485876,0.2824858757,1.2429378531,0.5367231638,0,3.0790960452,3,1,31,1,10,44,19,0,109,0.0089863408,0.0029954469,0.0029954469,0.0928588545,0.0299544692,0.1317996645,0.0569134915,0,0.3265037144,3540,4,11.2994350282,333.84,32.96,333.84,10.6038820992,34.0129112728,22.7134762445,0.5012646243
801205,0.2158979392,0.0196270854,5.0834151129,0.0392541708,0.6084396467,3.218842002,1.4131501472,0,10.598626104,0.1806536377,0.016423058,4.2535720151,0.0328461159,0.5091147972,2.6933815076,1.1824601741,0,8.8684513056,11,1,259,2,31,164,72,0,540,0.0469463531,0.0042678503,0.0085357006,1.1053732235,0.1323033588,0.6999274465,0.3072852204,0,2.3046391533,6089,12,19.7076695681,234.31,50.95,234.31,25.9869403781,35.8571433867,16.1494738187,0.2906420981
801206,0.0210216523,0.0420433046,0.6516712214,0,0.1261299138,1.5766239226,0.6726928737,0,3.0901828884,0.019432569,0.038865138,0.6024096386,0,0.1165954139,1.4574426739,0.6218422075,0,2.8565876409,1,2,31,0,6,75,32,0,147,0.0026631158,0.0053262317,0,0.0825565912,0.0159786951,0.1997336884,0.0852197071,0,0.3914780293,5146,6,11.6595413914,375.5,47.57,375.5,13.7043941411,40.9764390963,29.3168977049,0.556974477
801207,0.0647039793,0,1.5852474927,0.0970559689,0.6793917826,1.8764153995,0.549983824,0,4.8527984471,0.0524796641,0,1.2857517712,0.0787194962,0.5510364734,1.5219102598,0.4460771451,0,3.9359748098,2,0,49,3,21,58,17,0,150,0.0102265174,0,0.015339776,0.2505496753,0.1073784323,0.2965690034,0.0869253976,0,0.766988802,3811,5,13.1199160325,195.57,30.91,195.57,19.4866288286,27.5799979081,14.4600818756,0.3552853182
801208,0.0694685655,0.0694685655,2.3271969434,0,0.4168113928,2.3619312261,0.6252170893,0,5.8700937826,0.0343819838,0.0343819838,1.1517964587,0,0.206291903,1.1689874506,0.3094378546,0,2.9052776345,2,2,67,0,12,68,18,0,169,0.008668516,0.008668516,0,0.2903952843,0.0520110957,0.2947295423,0.0780166436,0,0.7324895978,5817,14,24.0673886883,230.72,28.79,230.72,25.2123786408,36.757180402,12.6897917136,0.208629373
801209,2.5098425197,0.2460629921,8.8090551181,0.344488189,1.3287401575,3.1496062992,1.0826771654,0.1476377953,17.6181102362,2.5360517156,0.2486325211,8.9010442566,0.3480855296,1.3426156141,3.1824962705,1.093983093,0.1491795127,17.8020885132,51,5,179,7,27,64,22,3,358,0.2258836035,0.0221454513,0.0310036319,0.7928071574,0.1195854372,0.283461777,0.0974399858,0.0132872708,1.5856143148,2011,11,54.6991546494,225.78,20.32,225.78,8.9069005226,45.8242850233,8.8748696261,0.0882865693
801210,0.4504504505,0.1842751843,9.04995905,0.040950041,0.5528255528,5.7125307125,1.208026208,0,17.199017199,0.244471608,0.1000111123,4.9116568508,0.0222246916,0.300033337,3.1003444827,0.6556284032,0,9.3343704856,22,9,442,2,27,279,59,0,840,0.1106027852,0.0452465939,0.0100547987,2.2221105022,0.1357397818,1.402644412,0.2966165603,0,4.2230154341,8999,25,27.7808645405,198.91,48.84,198.91,45.2415665376,44.2387420753,16.4578775348,0.2285194034
801211,0.1061571125,0.0530785563,1.5923566879,0.0530785563,0.9554140127,2.6539278132,0.8492569002,0,6.2632696391,0.0776096236,0.0388048118,1.1641443539,0.0388048118,0.6984866123,1.9402405898,0.6208769887,0,4.578967792,2,1,30,1,18,50,16,0,118,0.0183503074,0.0091751537,0.0091751537,0.2752546105,0.1651527663,0.4587576842,0.1468024589,0,1.0826681347,2577,12,46.565774156,108.99,18.84,108.99,23.6443710432,20.5146528798,26.0511212762,0.3883565211
801212,2.6245720806,0.1331304679,8.3301635603,0.1331304679,1.2362114873,4.0699885888,1.2362114873,0.0570559148,17.8204640548,2.1091242549,0.1069845637,6.694176983,0.1069845637,0.9934280911,3.270670946,0.9934280911,0.0458505273,14.3206480208,138,7,438,7,65,214,65,3,937,0.6283008559,0.0318703333,0.0318703333,1.9941722819,0.295938809,0.9743216172,0.295938809,0.0136587143,4.2660717538,6543,13,19.8685618218,219.64,52.58,219.64,29.7896558004,33.3596223582,13.4910605364,0.2534570875
801213,0,0,0.8923884514,0.0524934383,0.4199475066,2.7296587927,0.6299212598,0,4.7244094488,0,0,1.599247413,0.0940733772,0.7525870179,4.8918156162,1.1288805268,0,8.4666039511,0,0,17,1,8,52,12,0,90,0,0,0.007264802,0.1235016346,0.0581184163,0.3777697058,0.0871776244,0,0.6538321831,1063,2,18.8146754468,137.65,19.05,137.65,7.7224845623,40.9284508084,22.1137753615,0.3701476094
801214,4.0162454874,0.0676895307,8.5063176895,0.1805054152,0.8122743682,6.9268953069,1.2409747292,0.0451263538,21.7960288809,1.5581232493,0.0262605042,3.300070028,0.0700280112,0.3151260504,2.68732493,0.481442577,0.0175070028,8.4558823529,178,3,377,8,36,307,55,2,966,0.2629169005,0.0044311837,0.0118164899,0.5568520871,0.0531742046,0.4534578004,0.0812383681,0.0029541225,1.4268411568,11424,55,48.1442577031,677.02,44.32,677.02,16.8739475939,52.7101086557,4.5658509526,0.0452717232
