addrcode,error,norm_error
100101,36.7142700827352,1.46857080330941
100102,43.2233282115734,0.98234836844485
100103,3.80406463728012,0.172912028967278
100104,8.80112974506356,0.338504990194752
100105,31.6444596087462,1.75802553381923
100106,5.05553271846575,0.337035514564383
100107,32.6588238516517,0.960553642695638
100108,5.25156950473183,0.238707704760538
100109,16.2489232383888,0.955819014022871
100110,39.4931659133604,0.940313474127629
100111,5.21523878260883,0.17983582008996
100112,10.9539693606412,0.576524703191642
100201,63.9099440927886,0.42892579928046
100202,9.30385035326528,0.11928013273417
100203,17.3119408515124,0.194516189342836
100204,23.3690469921816,0.333843528459737
100301,17.3777983618015,0.0655765975917036
100302,118.919755822981,0.619373728244691
100303,50.0876230207808,1.16482844234374
100304,48.129901791352,0.829825892954346
100305,3.41604421259473,0.0166636303053401
100306,17.9140411423819,0.192624098305182
100307,17.7960715488123,0.114077381723155
100401,32.0780609470549,0.422079749303354
100402,102.495574476141,1.73721312671426
100403,37.331556395804,1.55548151649184
100404,2.84535125629667,0.098115560561954
100405,27.4064076132337,0.355927371600437
100502,41.9363315711372,0.060514186971338
100508,243.252368205646,0.556641574841294
100601,16.1114159917377,0.0199893498656795
100608,69.8404936823733,0.0770016468383388
100701,26.2718783453143,0.234570342368877
100702,25.0954381317622,0.386083663565572
100703,14.3876601896614,0.17128166892454
100704,99.8327586692013,0.924377395085197
100801,23.777731065086,0.177445754217059
100802,8.51196711417445,0.160603153097631
100803,0.989059956344263,0.0125197462828388
100804,28.464850368476,0.646928417465364
100805,23.2254453439656,0.566474276682089
101001,20.1523256553304,0.028789036650472
101002,167.688802803836,0.473697183061684
101102,8.82093277385667,0.0211533160044524
101103,38.5201299866409,0.447908488216755
101104,62.7479411619075,0.373499649773259
101105,55.8250981664696,0.531667601585425
101106,14.1249964645265,0.371710433277014
101203,48.290717092989,0.134890271209467
101204,58.9719488803296,0.218414625482702
101301,14.9742942562502,0.40471065557433
101302,23.8626306584773,0.378771915213926
101303,19.5216862340614,0.415355026256625
101401,0.785673600442578,0.00114362969496736
101501,13.3427882260946,0.215206261711203
101502,15.7664268756404,0.291970868067415
101503,12.2009860319463,0.0739453698905834
101504,253.019856177932,0.648768861994696
101505,10.9427375703595,0.103233373305278
101506,34.3172030384284,0.317751879985448
101507,47.4438229862177,0.649915383372845
101601,37.5266571656977,0.293177009107013
101602,8.25006921363115,0.0202704403283321
101701,97.1922260427025,0.252447340370656
101702,63.425966767134,0.491674160985535
101704,4.206727421366,0.0115887807751129
101801,5.02706230850612,0.0546419816141969
101802,10.9769688107941,0.0819176776924933
101803,4.51151544703916,0.0260781239713246
101804,31.6813931967174,0.307586341715703
101901,40.4814369080732,0.749656239038393
101902,11.9422054782974,0.0528416171606078
101904,30.2280986573473,0.256170327604638
101905,16.5073837186935,0.136424658832178
101907,21.1684746988164,0.347024175390433
102004,17.2921680916289,0.138337344733031
102005,0.518446685742873,0.00207378674297149
102006,56.8098106400702,0.526016765185835
102007,6.81946046682447,0.026848269554427
102009,58.3776074242537,0.262962195604746
102105,11.440625270041,0.0286732462908297
102107,73.4826121499474,0.0951847307641805
102201,60.5308337599545,0.254331234285523
102202,58.7109229199951,0.355823775272697
102206,8.71491531231312,0.164432364383266
102207,46.0513751608767,0.2572702522954
102208,24.3173078186701,0.27950928527207
102209,8.93135133921632,0.0783451871861081
102210,1.84533947793182,0.0473163968700466
102302,58.1740469938053,0.156803361169287
102303,74.6029802156058,0.209558933189904
102401,113.519086459623,0.326204271435699
102402,37.2389414390512,0.0977400037770372
102501,153.822277692233,0.471847477583538
102502,107.659094806911,0.418906983684479
102503,37.9736753890342,0.199861449415969
102504,91.170582382437,0.329135676470892
102601,135.687854326052,0.109602467145437
102701,100.040006930862,0.143735642142043
102801,194.25958514427,1.12941619269924
102802,58.1120409116933,0.436932638433784
102803,51.520769289655,0.405675348737441
102902,231.834690009444,1.67996152180757
103001,70.5229275171214,0.118128856812599
103002,49.1802583573164,0.406448416176169
103003,52.7165417393044,0.130486489453724
103004,111.517241096907,0.302214745520072
103005,42.8592734442864,0.175652760017567
103101,34.0704647653449,0.159207779277312
103102,63.1532839651675,0.457632492501214
103103,46.1007543601693,0.158968118483342
103201,271.014995022002,0.344364669659469
103203,3.27171694134682,0.0113601282685654
103301,44.992104584276,0.0746137721132273
103302,27.0106740853049,0.290437355755967
103303,45.5466061735307,0.332456979368837
103401,183.873336788736,0.138667674802968
103501,75.3750459223389,0.286597132784558
103502,74.0058170025646,0.370029085012823
103503,73.8166515437916,0.215838162408747
103504,53.0548405524058,0.141103299341505
103602,155.892601216428,0.320108010711352
103604,223.341640596571,0.732267674087119
103605,135.536716613728,2.71073433227457
103701,21.2527832998323,0.0912136622310397
103702,56.5356231774226,0.681152086474971
103703,39.6128127186722,0.363420300171305
103704,22.3718753527265,0.149145835684844
103801,68.6854727215982,0.0625550753384319
103802,17.6597850145616,0.0853129710848388
103901,15.6298837873953,0.11840821051057
103902,39.8990496591414,0.0871158289500904
103903,182.106880591749,0.468141081212723
104001,166.072306325935,0.312165989334464
104003,46.5021835524942,0.212338737682622
104004,26.4468454249836,0.0890466175925372
104101,145.63420738105,0.274264044032109
104102,5.54073976154089,0.0281255825458928
104201,37.0248525297866,0.128113676573656
104202,80.5836060960069,0.665980215669478
104203,31.238316800775,0.0833021781353999
104301,88.4196366121677,0.229066416093699
104302,334.159807799392,2.95716644070258
104401,166.559605882532,0.17681486824048
104501,415.383291503048,0.665678351767706
104502,61.6144986996387,0.867809840839982
104503,44.2553175758093,0.203941555648891
104504,52.6271639464229,0.159960984639583
104601,44.7657946774512,0.151748456533733
104602,20.1640853465704,0.172342609799747
104603,131.324001330396,0.321872552280383
104604,0.549783125157518,0.00678744598959899
104605,76.4885236037641,0.944302760540297
104701,2.77759775375591,0.00445127845153191
104801,61.1867708004007,0.375378961965649
104802,96.5435623879674,0.38617424955187
104901,37.2923812663828,0.107470839384389
104902,232.579785155207,0.733690173991188
105001,26.0001043088412,0.0268318929915802
800101,42.6329527534634,0.11131319256779
800102,8.5100483841222,0.063507823762106
800103,4.57077614888946,0.0374653782695858
800106,13.449502951027,0.433854933904096
800107,194.549371299749,1.78485661742889
800108,9.82341797514461,0.245585449378615
800112,8.78350076198869,0.25833825770555
800113,5.50578574644287,0.203917990608995
800114,52.6094474912871,1.87890883897454
800115,14.2344743257441,0.159937913772405
800116,10.0686856742608,0.130762151613777
800118,34.5698945807392,0.147105934386124
800119,44.2897850782146,2.33104131990603
800120,59.5802000014423,0.308705699489338
800121,107.744601816411,1.58447943847664
800122,35.3062941966091,0.299205883022111
800201,27.7425853152626,0.426809004850194
800202,9.24897011174637,0.342554448583199
800203,2.78989935758074,0.0634068035813804
800204,26.0463739810475,0.361755194181215
800205,3.26116409175962,0.0708948715599918
800301,27.735359335031,0.470090836186966
800302,55.5776260204092,1.06880050039248
800303,20.796861353519,0.442486411777
800304,20.4933564212377,0.353333731400649
800305,45.1407806621852,0.683951222154321
800401,30.1464454850279,0.519766301465998
800403,5.92599581088693,0.0955805775949505
800404,3.48124300767985,0.09946408593371
800405,20.0974274371027,0.772977978350104
800406,32.275625041917,1.24137019391988
800407,10.5256229928804,0.553980157520021
800409,27.3007704019492,0.606683786709983
800410,27.0982167507837,0.645195636923422
800415,25.9608817749592,2.88454241943991
800416,1.88973701683079,0.0460911467519704
800501,36.5460632848174,0.630104539393404
800502,20.7222043888999,0.398503930555767
800503,19.8730657724654,0.32578796348304
800504,19.4218141213908,0.4624241457474
800505,8.88083596657657,0.555052247911036
800601,34.295482736826,1.80502540720137
800603,9.20299880491738,0.766916567076449
800604,23.8761538135848,4.77523076271696
800605,21.9641755191686,1.83034795993072
800606,27.4600472053864,3.05111635615404
800607,35.6163771883439,1.87454616780757
800610,56.4536050814209,3.76357367209472
800611,1.55876181538036,0.053750407426909
800612,20.825805076193,0.65080640863103
800613,36.4264714023767,1.25608522077161
800701,35.1481566464373,1.13381150472378
800702,7.75069896960137,0.516713264640092
800703,14.9806687023976,0.516574782841296
800704,18.1580862087916,1.06812271816421
800705,54.6656973192217,3.0369831844012
800706,8.20627862851526,0.431909401500803
800707,12.7312905937909,0.707293921877272
800708,32.8509561742125,2.05318476088828
800709,7.29379639972251,0.235283754829758
800710,13.5264455284684,0.450881517615612
800711,24.2294964924996,1.3460831384722
800801,102.670241528592,1.42597557678601
800802,3.32407198012603,0.12784892231254
800803,39.8943717071429,0.767199455906595
800804,6.54838473931744,0.344651828385128
800806,29.0556620294628,0.968522067648759
800807,35.8061919420535,0.675588527208557
800809,10.4890966513443,0.308502842686596
800810,3.52938809625191,0.113851228911352
800811,14.2667487241106,0.620293422787417
800813,0.31148200756202,0.00648920849087542
800901,65.5184893316048,0.492620220538382
800902,6.75763626175497,0.0979367574167387
800903,16.0402264505576,0.27655562845789
800904,8.6403919150123,0.221548510641341
800905,8.52494743100277,0.243569926600079
800906,2.78864898853796,0.0680158289887307
800907,4.89708974630557,0.0906868471538068
800908,43.3603599619369,0.818119999281828
800909,28.1967958269277,0.427224179195874
800910,1.24961006953575,0.0892578621096967
800911,11.9373486379453,0.149216857974317
800912,49.6815700719702,1.1828945255231
800913,5.97965565717953,0.0854236522454219
801001,86.0455777631389,0.775185385253504
801002,23.1988756917379,0.297421483227409
801003,38.2133660140279,0.477667075175349
801101,26.3042689461754,0.445835066884328
801102,12.8945990666099,1.84208558094427
