addrcode,error,norm_error
100101,3.78208857074893,0.151283542829957
100102,42.4882379507639,0.96564177160827
100103,1.49409008814652,0.0679131858248417
100104,2.28269017969123,0.0877957761419702
100105,4.55502776663634,0.253057098146463
100106,0.473574194592356,0.0315716129728237
100107,2.40234839283973,0.0706573056717567
100108,4.84842919811896,0.220383145369044
100109,4.13578750206298,0.243281617768411
100110,9.03478669768278,0.215113968992447
100111,4.73140883903618,0.163152028932282
100112,1.27664705215262,0.0671919501132959
100201,44.2847163333664,0.297212861297761
100202,8.59599920077322,0.110205117958631
100203,19.0454166935301,0.213993445994721
100204,14.3083878554839,0.204405540792628
100301,20.7156975216491,0.078172443477921
100302,36.683112221826,0.191057876155344
100303,22.2207855382013,0.516762454376775
100304,22.930836343138,0.395359247295483
100305,49.8190076975354,0.243019549744075
100306,38.5016515261043,0.413996252968863
100307,71.5477142130226,0.458639193673222
100401,13.2438470581462,0.174261145501924
100402,63.3496425074518,1.07372275436359
100403,14.4498121430177,0.602075505959069
100404,9.35452598361652,0.322569861504018
100405,3.99241420028625,0.0518495350686526
100502,42.5881273821736,0.0614547292672058
100508,290.875500774361,0.665618994907004
100601,189.549631735323,0.235173240366405
100608,386.626483350815,0.426269551654703
100701,21.2027398298236,0.189310177051996
100702,9.01589303402995,0.138706046677384
100703,40.0543641065047,0.47683766793458
100704,29.8364735802263,0.276263644261354
100801,14.0441966891848,0.104807437978991
100802,0.451717590749972,0.00852297341037683
100803,6.20513803256902,0.0785460510451775
100804,8.64350821567973,0.196443368538176
100805,11.9283058049902,0.29093428792659
101001,43.1622038114033,0.0616602911591476
101002,15.5890512237715,0.0440368678637613
101102,95.9533848628257,0.230104040438431
101103,30.4843516140849,0.354469204814941
101104,11.7017192088645,0.0696530905289556
101105,110.293720640529,1.05041638705266
101106,20.6473492876301,0.543351297042896
101203,16.4493896722176,0.0459480158441832
101204,37.3336264115326,0.138272690413084
101301,19.422849198151,0.524941870220298
101302,5.13033928845418,0.0814339569595902
101303,11.1470291983009,0.237170834006402
101401,134.706061651613,0.196078692360426
101501,7.2002545564043,0.116133138006521
101502,41.0090739336472,0.759427295067541
101503,0.9005819755223,0.00545807257892303
101504,261.284746509852,0.6699608884868
101505,17.6042913468466,0.166078220253269
101506,25.1411619726753,0.232788536784031
101507,47.186720275121,0.646393428426315
101601,23.5387249941028,0.183896289016428
101602,5.69693619339859,0.0139973862245665
101701,193.844799361569,0.503492985354724
101702,0.407902224148557,0.00316203274533765
101704,65.8847016737888,0.181500555575176
101801,10.5061780414416,0.114197587406974
101802,13.4746015105639,0.100556727690775
101803,17.7241556383939,0.102451766695918
101804,41.0789288486259,0.398824551928407
101901,25.3606009858587,0.469640758997384
101902,35.245055433032,0.155951572712531
101904,14.1237146370108,0.11969249692382
101905,25.9115102774435,0.214144713036723
101907,26.4657864329917,0.433865351360519
102004,0.482415989866922,0.00385932791893538
102005,3.15532480315758,0.0126212992126303
102006,37.4835187470527,0.347069618028266
102007,0.443338374002849,0.00174542666930255
102009,65.2976104359913,0.294133380342303
102105,37.2812554811625,0.0934367305292293
102107,170.050985167973,0.220273296849706
